Exercise,Date,Reps,Weight(lbs),Incline,Resistance,multiplier,Volume
Cable Tricep Extension,2020-01-23,16,29.991563171884504,0.0,0.0,1.0,479.86501075015207
Cable Tricep Extension,2020-01-21,10,24.992969309903753,0.0,0.0,1.0,249.92969309903754
Cable Tricep Extension,2020-01-23,16,29.991563171884504,0.0,0.0,1.0,479.86501075015207
Cable Tricep Extension,2020-02-08,10,39.988750895846,0.0,0.0,1.0,399.88750895846005
Cable Tricep Extension,2020-02-08,10,39.988750895846,0.0,0.0,1.0,399.88750895846005
Cable Tricep Extension,2020-02-08,10,34.99015703386525,0.0,0.0,1.0,349.9015703386525
Cable Tricep Extension,2019-10-15,6,19.994375447923005,0.0,0.0,1.0,119.96625268753803
Cable Tricep Extension,2020-03-07,12,34.99015703386525,0.0,0.0,1.0,419.88188440638305
Cable Tricep Extension,2020-09-10,12,29.991563171884504,0.0,0.0,1.0,359.89875806261404
Cable Tricep Extension,2020-09-08,10,19.994375447923005,0.0,0.0,1.0,199.94375447923005
Cable Tricep Extension,2019-10-19,8,19.994375447923005,0.0,0.0,1.0,159.95500358338404
Cable Tricep Extension,2020-09-15,10,19.994375447923005,0.0,0.0,1.0,199.94375447923005
Cable Tricep Extension,2020-09-15,8,19.994375447923005,0.0,0.0,1.0,159.95500358338404
Cable Tricep Extension,2020-09-08,10,29.991563171884504,0.0,0.0,1.0,299.915631718845
Cable Tricep Extension,2020-03-02,8,39.988750895846,0.0,0.0,1.0,319.910007166768
Cable Tricep Extension,2020-02-24,10,39.988750895846,0.0,0.0,1.0,399.88750895846005
Cable Tricep Extension,2020-02-24,10,39.988750895846,0.0,0.0,1.0,399.88750895846005
Cable Tricep Extension,2020-02-24,12,34.99015703386525,0.0,0.0,1.0,419.88188440638305
Cable Tricep Extension,2020-03-12,12,29.991563171884504,0.0,0.0,1.0,359.89875806261404
Cable Tricep Extension,2020-03-12,12,29.991563171884504,0.0,0.0,1.0,359.89875806261404
Cable Tricep Extension,2019-10-19,8,14.995781585942252,0.0,0.0,1.0,119.96625268753802
Cable Tricep Extension,2019-12-20,15,19.994375447923005,0.0,0.0,1.0,299.9156317188451
Cable Tricep Extension,2020-09-08,8,29.991563171884504,0.0,0.0,1.0,239.93250537507603
Cable Tricep Extension,2020-01-11,12,24.992969309903753,0.0,0.0,1.0,299.915631718845
Cable Tricep Extension,2020-01-11,12,24.992969309903753,0.0,0.0,1.0,299.915631718845
Cable Tricep Extension,2020-03-02,8,39.988750895846,0.0,0.0,1.0,319.910007166768
Cable Tricep Extension,2020-09-08,12,29.991563171884504,0.0,0.0,1.0,359.89875806261404
Cable Tricep Extension,2020-02-11,12,39.988750895846,0.0,0.0,1.0,479.865010750152
Cable Tricep Extension,2020-02-11,12,34.99015703386525,0.0,0.0,1.0,419.88188440638305
Cable Tricep Extension,2020-01-11,12,24.992969309903753,0.0,0.0,1.0,299.915631718845
Cable Tricep Extension,2020-02-11,12,34.99015703386525,0.0,0.0,1.0,419.88188440638305
Cable Tricep Extension,2019-12-20,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Cable Tricep Extension,2019-12-20,12,24.992969309903753,0.0,0.0,1.0,299.915631718845
Cable Tricep Extension,2020-09-10,12,29.991563171884504,0.0,0.0,1.0,359.89875806261404
Cable Tricep Extension,2019-10-19,8,19.994375447923005,0.0,0.0,1.0,159.95500358338404
Cable Tricep Extension,2019-10-19,8,19.994375447923005,0.0,0.0,1.0,159.95500358338404
Cable Tricep Extension,2020-09-08,10,19.994375447923005,0.0,0.0,1.0,199.94375447923005
Cable Tricep Extension,2020-02-28,8,34.99015703386525,0.0,0.0,1.0,279.921256270922
Cable Tricep Extension,2020-09-10,12,29.991563171884504,0.0,0.0,1.0,359.89875806261404
Cable Tricep Extension,2020-03-02,8,39.988750895846,0.0,0.0,1.0,319.910007166768
Cable Tricep Extension,2020-03-12,12,19.994375447923005,0.0,0.0,1.0,239.93250537507606
Cable Tricep Extension,2020-03-12,12,29.991563171884504,0.0,0.0,1.0,359.89875806261404
Cable Tricep Extension,2020-03-12,12,29.991563171884504,0.0,0.0,1.0,359.89875806261404
Cable Tricep Extension,2020-01-18,16,19.994375447923005,0.0,0.0,1.0,319.9100071667681
Cable Tricep Extension,2020-01-18,16,24.992969309903753,0.0,0.0,1.0,399.88750895846005
Cable Tricep Extension,2020-01-18,16,29.991563171884504,0.0,0.0,1.0,479.86501075015207
Cable Tricep Extension,2019-10-19,8,19.994375447923005,0.0,0.0,1.0,159.95500358338404
Cable Tricep Extension,2020-01-18,10,34.99015703386525,0.0,0.0,1.0,349.9015703386525
Cable Tricep Extension,2020-03-12,12,29.991563171884504,0.0,0.0,1.0,359.89875806261404
Cable Tricep Extension,2020-03-06,10,19.994375447923005,0.0,0.0,1.0,199.94375447923005
Cable Tricep Extension,2020-02-14,5,34.99015703386525,0.0,0.0,1.0,174.95078516932625
Cable Tricep Extension,2020-03-12,12,19.994375447923005,0.0,0.0,1.0,239.93250537507606
Cable Tricep Extension,2020-03-12,12,29.991563171884504,0.0,0.0,1.0,359.89875806261404
Cable Tricep Extension,2020-03-12,12,29.991563171884504,0.0,0.0,1.0,359.89875806261404
Cable Tricep Extension,2020-09-15,10,19.994375447923005,0.0,0.0,1.0,199.94375447923005
Cable Tricep Extension,2020-02-11,12,39.988750895846,0.0,0.0,1.0,479.865010750152
Cable Tricep Extension,2020-02-11,12,34.99015703386525,0.0,0.0,1.0,419.88188440638305
Cable Tricep Extension,2020-02-11,12,34.99015703386525,0.0,0.0,1.0,419.88188440638305
Cable Tricep Extension,2020-03-12,12,29.991563171884504,0.0,0.0,1.0,359.89875806261404
Cable Tricep Extension,2020-02-28,8,34.99015703386525,0.0,0.0,1.0,279.921256270922
Dumbbell Bench Press,2020-03-06,8,39.988750895846,0.0,0.0,2.0,639.820014333536
Dumbbell Bench Press,2020-02-19,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-09-18,8,54.984532481788264,0.0,0.0,2.0,879.7525197086122
Dumbbell Bench Press,2020-09-18,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Dumbbell Bench Press,2020-03-06,8,64.98172020574975,0.0,0.0,2.0,1039.707523291996
Dumbbell Bench Press,2020-02-24,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-02-24,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Bench Press,2020-02-24,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Bench Press,2020-09-22,8,54.984532481788264,0.0,0.0,2.0,879.7525197086122
Dumbbell Bench Press,2020-09-22,10,54.984532481788264,0.0,0.0,2.0,1099.6906496357653
Dumbbell Bench Press,2019-10-20,10,54.984532481788264,0.0,0.0,2.0,1099.6906496357653
Dumbbell Bench Press,2019-10-20,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Dumbbell Bench Press,2019-12-05,6,59.98312634376901,0.0,0.0,2.0,719.7975161252281
Dumbbell Bench Press,2020-09-22,8,54.984532481788264,0.0,0.0,2.0,879.7525197086122
Dumbbell Bench Press,2020-10-01,8,54.984532481788264,0.0,0.0,2.0,879.7525197086122
Dumbbell Bench Press,2020-10-01,8,54.984532481788264,0.0,0.0,2.0,879.7525197086122
Dumbbell Bench Press,2020-10-01,10,54.984532481788264,0.0,0.0,2.0,1099.6906496357653
Dumbbell Bench Press,2019-12-05,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2019-12-05,6,59.98312634376901,0.0,0.0,2.0,719.7975161252281
Dumbbell Bench Press,2019-12-05,6,59.98312634376901,0.0,0.0,2.0,719.7975161252281
Dumbbell Bench Press,2020-02-19,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-02-19,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2019-12-05,5,59.98312634376901,0.0,0.0,2.0,599.83126343769
Dumbbell Bench Press,2020-02-08,5,69.9803140677305,0.0,0.0,2.0,699.803140677305
Dumbbell Bench Press,2020-03-11,8,69.9803140677305,0.0,0.0,2.0,1119.685025083688
Dumbbell Bench Press,2020-02-14,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Dumbbell Bench Press,2020-02-14,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-02-14,8,64.98172020574975,0.0,0.0,2.0,1039.707523291996
Dumbbell Bench Press,2020-02-14,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-02-08,6,59.98312634376901,0.0,0.0,2.0,719.7975161252281
Dumbbell Bench Press,2020-02-08,8,34.99015703386525,0.0,0.0,2.0,559.842512541844
Dumbbell Bench Press,2020-03-12,8,69.9803140677305,0.0,0.0,2.0,1119.685025083688
Dumbbell Bench Press,2020-03-12,8,69.9803140677305,0.0,0.0,2.0,1119.685025083688
Dumbbell Bench Press,2020-03-12,8,69.9803140677305,0.0,0.0,2.0,1119.685025083688
Dumbbell Bench Press,2020-02-08,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-02-11,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-03-12,8,69.9803140677305,0.0,0.0,2.0,1119.685025083688
Dumbbell Bench Press,2020-03-12,10,42.488047826836386,0.0,0.0,2.0,849.7609565367277
Dumbbell Bench Press,2020-02-11,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-02-11,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-02-11,10,34.99015703386525,0.0,0.0,2.0,699.803140677305
Dumbbell Bench Press,2020-02-11,10,34.99015703386525,0.0,0.0,2.0,699.803140677305
Dumbbell Bench Press,2020-02-11,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-02-11,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-02-11,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-03-12,8,69.9803140677305,0.0,0.0,2.0,1119.685025083688
Dumbbell Bench Press,2020-03-11,8,69.9803140677305,0.0,0.0,2.0,1119.685025083688
Dumbbell Bench Press,2020-02-08,5,69.9803140677305,0.0,0.0,2.0,699.803140677305
Dumbbell Bench Press,2020-10-11,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-10-07,10,37.48945396485563,0.0,0.0,2.0,749.7890792971125
Dumbbell Bench Press,2020-03-11,8,69.9803140677305,0.0,0.0,2.0,1119.685025083688
Dumbbell Bench Press,2020-03-11,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Dumbbell Bench Press,2019-12-05,8,34.99015703386525,0.0,0.0,2.0,559.842512541844
Dumbbell Bench Press,2020-10-07,16,37.48945396485563,0.0,0.0,2.0,1199.66252687538
Dumbbell Bench Press,2020-03-02,8,64.98172020574975,0.0,0.0,2.0,1039.707523291996
Dumbbell Bench Press,2020-03-02,10,64.98172020574975,0.0,0.0,2.0,1299.634404114995
Dumbbell Bench Press,2020-03-02,8,64.98172020574975,0.0,0.0,2.0,1039.707523291996
Dumbbell Bench Press,2020-03-02,8,34.99015703386525,0.0,0.0,2.0,559.842512541844
Dumbbell Bench Press,2020-10-11,8,54.984532481788264,0.0,0.0,2.0,879.7525197086122
Dumbbell Bench Press,2019-10-20,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Dumbbell Bench Press,2020-02-14,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Dumbbell Bench Press,2020-02-14,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-02-14,8,64.98172020574975,0.0,0.0,2.0,1039.707523291996
Dumbbell Bench Press,2020-02-14,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-02-08,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-02-08,6,59.98312634376901,0.0,0.0,2.0,719.7975161252281
Dumbbell Bench Press,2020-02-08,8,34.99015703386525,0.0,0.0,2.0,559.842512541844
Dumbbell Bench Press,2020-03-12,8,69.9803140677305,0.0,0.0,2.0,1119.685025083688
Dumbbell Bench Press,2020-10-11,8,54.984532481788264,0.0,0.0,2.0,879.7525197086122
Dumbbell Bench Press,2020-03-12,10,42.488047826836386,0.0,0.0,2.0,849.7609565367277
Dumbbell Bench Press,2020-09-18,8,54.984532481788264,0.0,0.0,2.0,879.7525197086122
Dumbbell Bench Press,2020-02-24,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Dumbbell Bench Press,2019-10-20,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Bench Press,2020-03-02,8,64.98172020574975,0.0,0.0,2.0,1039.707523291996
Dumbbell Bench Press,2019-12-03,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Bench Press,2020-03-07,10,64.98172020574975,0.0,0.0,2.0,1299.634404114995
Dumbbell Bench Press,2020-02-24,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Bench Press,2020-03-07,10,64.98172020574975,0.0,0.0,2.0,1299.634404114995
Dumbbell Bench Press,2019-12-03,10,54.984532481788264,0.0,0.0,2.0,1099.6906496357653
Dumbbell Bench Press,2020-03-07,8,64.98172020574975,0.0,0.0,2.0,1039.707523291996
Dumbbell Bench Press,2020-03-07,8,64.98172020574975,0.0,0.0,2.0,1039.707523291996
Dumbbell Bench Press,2020-02-24,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Bench Press,2020-09-10,11,42.488047826836386,0.0,0.0,2.0,934.7370521904005
Dumbbell Bench Press,2020-02-24,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2019-12-03,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Bench Press,2020-03-07,8,39.988750895846,0.0,0.0,2.0,639.820014333536
Dumbbell Bench Press,2020-02-28,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Bench Press,2020-02-28,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Bench Press,2019-12-03,10,54.984532481788264,0.0,0.0,2.0,1099.6906496357653
Dumbbell Bench Press,2020-02-28,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Bench Press,2020-03-06,8,64.98172020574975,0.0,0.0,2.0,1039.707523291996
Dumbbell Bench Press,2020-03-06,8,64.98172020574975,0.0,0.0,2.0,1039.707523291996
Dumbbell Bench Press,2020-03-02,8,34.99015703386525,0.0,0.0,2.0,559.842512541844
Dumbbell Bench Press,2020-02-24,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Dumbbell Bench Press,2020-09-10,10,42.488047826836386,0.0,0.0,2.0,849.7609565367277
Dumbbell Bench Press,2020-09-10,10,42.488047826836386,0.0,0.0,2.0,849.7609565367277
Dumbbell Bench Press,2020-03-07,8,64.98172020574975,0.0,0.0,2.0,1039.707523291996
Dumbbell Bench Press,2020-03-07,8,39.988750895846,0.0,0.0,2.0,639.820014333536
Dumbbell Bench Press,2020-01-28,10,44.987344757826754,0.0,0.0,2.0,899.7468951565351
Dumbbell Bench Press,2020-01-28,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Dumbbell Bench Press,2020-01-28,10,54.984532481788264,0.0,0.0,2.0,1099.6906496357653
Dumbbell Bench Press,2020-01-28,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-09-15,16,34.99015703386525,0.0,0.0,2.0,1119.685025083688
Dumbbell Bench Press,2020-09-15,16,34.99015703386525,0.0,0.0,2.0,1119.685025083688
Dumbbell Bench Press,2019-12-03,10,54.984532481788264,0.0,0.0,2.0,1099.6906496357653
Dumbbell Bench Press,2019-10-19,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2019-12-03,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Dumbbell Bench Press,2019-10-19,8,39.988750895846,0.0,0.0,2.0,639.820014333536
Dumbbell Bench Press,2019-12-03,10,54.984532481788264,0.0,0.0,2.0,1099.6906496357653
Dumbbell Bench Press,2019-12-03,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Dumbbell Bench Press,2020-02-28,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Bench Press,2020-02-28,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Bench Press,2020-03-02,8,64.98172020574975,0.0,0.0,2.0,1039.707523291996
Dumbbell Bench Press,2020-02-28,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Bench Press,2019-10-19,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2019-10-19,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-03-07,8,64.98172020574975,0.0,0.0,2.0,1039.707523291996
Dumbbell Bench Press,2019-10-19,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Bench Press,2020-03-02,10,64.98172020574975,0.0,0.0,2.0,1299.634404114995
Dumbbell Bicep Curl,2019-09-03,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Dumbbell Bicep Curl,2019-09-03,10,24.992969309903753,0.0,0.0,2.0,499.8593861980751
Dumbbell Bicep Curl,2019-09-03,8,14.995781585942252,0.0,0.0,2.0,239.93250537507603
Dumbbell Bicep Curl,2020-08-19,16,19.994375447923005,0.0,0.0,2.0,639.8200143335362
Dumbbell Bicep Curl,2020-08-17,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Dumbbell Bicep Curl,2020-08-17,12,24.992969309903753,0.0,0.0,2.0,599.83126343769
Dumbbell Bicep Curl,2020-06-19,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Dumbbell Bicep Curl,2020-08-17,11,24.992969309903753,0.0,0.0,2.0,549.8453248178826
Dumbbell Bicep Curl,2020-01-20,5,24.992969309903753,0.0,0.0,2.0,249.92969309903754
Dumbbell Bicep Curl,2020-08-18,12,29.991563171884504,0.0,0.0,2.0,719.7975161252281
Dumbbell Bicep Curl,2020-08-18,16,19.994375447923005,0.0,0.0,2.0,639.8200143335362
Dumbbell Bicep Curl,2020-08-18,20,24.992969309903753,0.0,0.0,2.0,999.7187723961501
Dumbbell Bicep Curl,2020-08-18,28,24.992969309903753,0.0,0.0,2.0,1399.6062813546102
Dumbbell Bicep Curl,2020-08-18,20,27.992125627092204,0.0,0.0,2.0,1119.685025083688
Dumbbell Bicep Curl,2020-01-20,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Dumbbell Bicep Curl,2020-01-20,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Dumbbell Bicep Curl,2020-01-20,7,24.992969309903753,0.0,0.0,2.0,349.90157033865256
Dumbbell Bicep Curl,2020-09-05,12,22.49367237891338,0.0,0.0,2.0,539.8481370939212
Dumbbell Bicep Curl,2020-01-20,7,24.992969309903753,0.0,0.0,2.0,349.90157033865256
Dumbbell Bicep Curl,2020-08-19,16,19.994375447923005,0.0,0.0,2.0,639.8200143335362
Dumbbell Bicep Curl,2020-09-05,12,22.49367237891338,0.0,0.0,2.0,539.8481370939212
Dumbbell Bicep Curl,2020-09-05,12,22.49367237891338,0.0,0.0,2.0,539.8481370939212
Dumbbell Bicep Curl,2020-09-05,12,22.49367237891338,0.0,0.0,2.0,539.8481370939212
Dumbbell Bicep Curl,2020-09-05,12,22.49367237891338,0.0,0.0,2.0,539.8481370939212
Dumbbell Bicep Curl,2020-06-19,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Dumbbell Bicep Curl,2020-06-19,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Dumbbell Bicep Curl,2019-09-21,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Dumbbell Bicep Curl,2020-08-17,12,24.992969309903753,0.0,0.0,2.0,599.83126343769
Dumbbell Bicep Curl,2020-09-05,12,22.49367237891338,0.0,0.0,2.0,539.8481370939212
Dumbbell Bicep Curl,2020-08-24,10,24.992969309903753,0.0,0.0,2.0,499.8593861980751
Dumbbell Bicep Curl,2019-09-21,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Dumbbell Bicep Curl,2020-08-24,10,24.992969309903753,0.0,0.0,2.0,499.8593861980751
Dumbbell Bicep Curl,2020-08-28,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Dumbbell Bicep Curl,2019-12-05,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Dumbbell Bicep Curl,2019-12-05,5,24.992969309903753,0.0,0.0,2.0,249.92969309903754
Dumbbell Bicep Curl,2020-08-24,10,24.992969309903753,0.0,0.0,2.0,499.8593861980751
Dumbbell Bicep Curl,2019-12-05,5,24.992969309903753,0.0,0.0,2.0,249.92969309903754
Dumbbell Bicep Curl,2020-08-10,10,24.992969309903753,0.0,0.0,2.0,499.8593861980751
Dumbbell Bicep Curl,2020-08-10,10,24.992969309903753,0.0,0.0,2.0,499.8593861980751
Dumbbell Bicep Curl,2020-08-10,10,24.992969309903753,0.0,0.0,2.0,499.8593861980751
Dumbbell Bicep Curl,2020-10-12,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Dumbbell Bicep Curl,2020-08-28,12,24.992969309903753,0.0,0.0,2.0,599.83126343769
Dumbbell Bicep Curl,2020-08-28,10,24.992969309903753,0.0,0.0,2.0,499.8593861980751
Dumbbell Bicep Curl,2019-12-05,5,24.992969309903753,0.0,0.0,2.0,249.92969309903754
Dumbbell Bicep Curl,2019-12-05,5,24.992969309903753,0.0,0.0,2.0,249.92969309903754
Dumbbell Bicep Curl,2019-12-05,5,24.992969309903753,0.0,0.0,2.0,249.92969309903754
Dumbbell Bicep Curl,2019-12-05,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Dumbbell Bicep Curl,2019-12-05,5,24.992969309903753,0.0,0.0,2.0,249.92969309903754
Dumbbell Bicep Curl,2019-09-21,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Dumbbell Bicep Curl,2019-09-21,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Dumbbell Bicep Curl,2020-08-28,12,24.992969309903753,0.0,0.0,2.0,599.83126343769
Dumbbell Bicep Curl,2020-10-12,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Dumbbell Bicep Curl,2019-12-05,5,24.992969309903753,0.0,0.0,2.0,249.92969309903754
Dumbbell Bicep Curl,2019-09-17,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Dumbbell Bicep Curl,2020-08-13,10,24.992969309903753,0.0,0.0,2.0,499.8593861980751
Dumbbell Bicep Curl,2020-08-13,10,24.992969309903753,0.0,0.0,2.0,499.8593861980751
Dumbbell Bicep Curl,2020-08-13,10,24.992969309903753,0.0,0.0,2.0,499.8593861980751
Dumbbell Bicep Curl,2019-09-17,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Dumbbell Bicep Curl,2019-09-17,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Dumbbell Bicep Curl,2019-09-17,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Dumbbell Bicep Curl,2019-12-05,5,24.992969309903753,0.0,0.0,2.0,249.92969309903754
Dumbbell Bicep Curl,2020-10-12,6,27.492266240894132,0.0,0.0,2.0,329.90719489072956
Dumbbell Front Raise,2019-12-20,7,19.994375447923005,0.0,0.0,2.0,279.9212562709221
Dumbbell Front Raise,2019-12-03,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Dumbbell Front Raise,2019-12-20,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Dumbbell Front Raise,2019-12-20,7,19.994375447923005,0.0,0.0,2.0,279.9212562709221
Dumbbell Front Raise,2019-12-24,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Dumbbell Front Raise,2019-12-20,7,19.994375447923005,0.0,0.0,2.0,279.9212562709221
Dumbbell Front Raise,2019-12-03,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Dumbbell Front Raise,2020-02-11,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Dumbbell Front Raise,2019-12-24,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Dumbbell Front Raise,2020-02-11,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Dumbbell Front Raise,2020-02-11,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Dumbbell Front Raise,2019-10-15,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Dumbbell Front Raise,2019-10-15,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
